Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2392,42,1,16,Clothing,34,21,M,Black,Winter,4.6,0,4,3,No,0,31,0,5
2393,40,1,11,Clothing,22,24,L,Silver,Spring,2.6,0,1,0,No,0,36,1,0
2394,58,1,21,Clothing,57,17,M,Brown,Winter,5.0,0,3,0,No,0,38,4,2
2395,40,1,14,Footwear,7,6,L,Peach,Fall,2.9,0,1,0,No,0,23,3,3
2396,62,1,2,Clothing,43,6,M,Cyan,Winter,3.5,0,3,0,No,0,47,4,1
2397,38,1,16,Clothing,42,36,M,Olive,Spring,3.7,0,2,0,No,0,20,5,6
2398,37,1,22,Accessories,-14,47,L,Black,Fall,2.9,0,0,5,No,0,41,5,4
2399,65,1,10,Outerwear,41,8,M,Orange,Winter,4.3,0,4,2,No,0,44,0,3
2400,55,1,5,Clothing,4,28,L,Beige,Spring,3.2,0,3,5,No,0,31,1,4
2401,43,1,22,Accessories,48,36,M,Peach,Winter,4.2,0,4,3,No,0,11,2,1
2402,43,1,3,Footwear,36,36,M,Pink,Winter,4.2,0,1,4,No,0,25,4,1
2403,45,1,15,Accessories,49,43,M,Brown,Winter,3.8,0,4,2,No,0,31,1,6
2404,64,1,18,Clothing,-18,24,M,Magenta,Fall,4.4,0,0,4,No,0,40,3,6
2405,28,1,18,Clothing,-7,47,L,Cyan,Winter,3.1,0,5,0,No,0,23,2,1
2406,69,1,11,Clothing,57,4,XL,Silver,Fall,5.0,0,5,4,No,0,5,3,5
2407,54,1,15,Accessories,17,4,M,Indigo,Winter,4.7,0,5,4,No,0,26,4,6
2408,52,1,18,Clothing,-2,12,M,Beige,Summer,3.0,0,2,1,No,0,11,2,1
2409,23,1,20,Footwear,15,10,XL,Black,Fall,4.2,0,4,3,No,0,44,3,2
2410,26,1,12,Accessories,-3,46,L,Yellow,Spring,3.0,0,2,5,No,0,47,1,2
2411,48,1,17,Footwear,3,48,M,Maroon,Summer,3.7,0,5,2,No,0,46,4,4
2412,49,1,9,Clothing,56,45,M,Cyan,Summer,2.7,0,3,2,No,0,35,1,2
2413,53,1,10,Outerwear,11,36,M,Pink,Winter,4.3,0,3,0,No,0,8,0,1
2414,69,1,18,Clothing,55,37,XL,Violet,Fall,2.7,0,0,0,No,0,30,0,6
2415,26,1,21,Clothing,-14,45,M,Lavender,Summer,3.7,0,4,3,No,0,14,2,1
2416,21,1,4,Outerwear,-6,10,XL,Lavender,Fall,4.3,0,1,4,No,0,30,0,6
2417,59,1,14,Footwear,43,26,S,Black,Summer,4.0,0,1,3,No,0,26,2,2
2418,21,1,0,Accessories,-16,1,M,Olive,Fall,3.3,0,0,4,No,0,32,5,3
2419,22,1,13,Clothing,29,21,S,Indigo,Fall,4.0,0,0,3,No,0,47,1,2
2420,26,1,23,Clothing,0,32,M,Blue,Fall,2.7,0,5,3,No,0,11,2,2
2421,41,1,10,Outerwear,47,32,S,Green,Winter,4.2,0,4,2,No,0,28,4,0
2422,37,1,20,Footwear,6,22,L,Pink,Spring,4.6,0,4,4,No,0,2,3,2
2423,30,1,12,Accessories,42,9,M,Peach,Winter,4.8,0,2,5,No,0,45,2,6
2424,49,1,0,Accessories,41,47,M,Purple,Summer,2.8,0,4,2,No,0,7,2,2
2425,49,1,12,Accessories,17,7,M,Peach,Winter,4.5,0,3,3,No,0,28,0,1
2426,58,1,17,Footwear,9,33,S,Olive,Summer,3.0,0,5,0,No,0,34,0,5
2427,70,1,10,Outerwear,2,8,M,Olive,Fall,4.6,0,5,2,No,0,26,3,2
2428,27,1,10,Outerwear,-14,36,M,Purple,Spring,3.3,0,3,4,No,0,45,1,5
2429,65,1,24,Clothing,-2,11,M,Violet,Spring,4.4,0,4,3,No,0,34,3,0
2430,57,1,20,Footwear,17,45,XL,Maroon,Summer,4.4,0,4,4,No,0,47,2,3
2431,20,1,10,Outerwear,60,33,XL,White,Summer,4.3,0,1,1,No,0,42,1,5
2432,34,1,9,Clothing,33,0,S,Olive,Fall,3.4,0,1,1,No,0,27,0,2
2433,59,1,10,Outerwear,26,10,M,Peach,Winter,2.8,0,4,5,No,0,43,5,4
2434,54,1,24,Clothing,33,36,M,Blue,Spring,3.4,0,1,4,No,0,16,1,1
2435,36,1,6,Accessories,5,43,M,Brown,Spring,5.0,0,1,5,No,0,40,2,4
2436,21,1,20,Footwear,-13,10,S,Black,Fall,4.5,0,1,2,No,0,29,1,1
2437,52,1,24,Clothing,-16,6,M,Yellow,Fall,2.7,0,2,5,No,0,38,2,5
2438,43,1,20,Footwear,19,49,XL,Magenta,Winter,3.4,0,2,5,No,0,34,2,6
2439,32,1,11,Clothing,-20,7,S,Cyan,Winter,3.4,0,1,1,No,0,30,5,6
2440,55,1,7,Accessories,4,3,M,Maroon,Summer,2.8,0,1,4,No,0,45,0,0
2441,31,1,21,Clothing,50,13,M,Red,Spring,4.7,0,0,4,No,0,47,0,0
2442,45,1,12,Accessories,-4,4,M,Black,Fall,4.7,0,2,2,No,0,5,2,4
2443,53,1,2,Clothing,55,49,L,Violet,Winter,4.7,0,4,2,No,0,50,3,1
2444,24,1,0,Accessories,-10,40,M,Green,Spring,3.4,0,5,0,No,0,24,0,1
2445,47,1,15,Accessories,25,47,S,Gold,Fall,3.7,0,1,1,No,0,15,3,1
2446,63,1,15,Accessories,56,41,M,Brown,Summer,4.1,0,4,5,No,0,50,1,6
2447,38,1,16,Clothing,25,1,L,Peach,Spring,2.9,0,1,0,No,0,7,2,4
2448,59,1,13,Clothing,7,40,L,Peach,Fall,3.2,0,5,5,No,0,10,5,3
2449,54,1,8,Accessories,-15,41,S,Violet,Fall,3.0,0,0,2,No,0,38,4,1
2450,26,1,4,Outerwear,16,0,S,Violet,Fall,4.1,0,3,1,No,0,31,5,3
2451,68,1,24,Clothing,36,32,M,Magenta,Fall,4.5,0,5,4,No,0,7,5,5
2452,41,1,21,Clothing,20,35,M,Purple,Fall,3.4,0,3,5,No,0,27,5,4
2453,68,1,16,Clothing,27,31,L,Purple,Winter,4.1,0,5,1,No,0,45,0,2
2454,21,1,23,Clothing,55,14,XL,Cyan,Spring,4.6,0,4,5,No,0,13,1,0
2455,32,1,6,Accessories,32,1,M,Magenta,Winter,4.6,0,0,1,No,0,33,5,0
2456,20,1,1,Accessories,58,1,L,Lavender,Spring,3.4,0,4,1,No,0,25,1,2
2457,59,1,11,Clothing,43,26,M,Green,Winter,3.3,0,2,0,No,0,5,4,4
2458,53,1,7,Accessories,-3,7,M,Maroon,Fall,3.6,0,4,0,No,0,23,1,5
2459,66,1,24,Clothing,45,42,L,Turquoise,Fall,4.6,0,0,2,No,0,17,0,6
2460,47,1,21,Clothing,-4,24,L,Violet,Fall,4.3,0,4,0,No,0,14,1,6
2461,58,1,11,Clothing,-4,18,S,Lavender,Winter,4.0,0,5,5,No,0,28,2,0
2462,28,1,15,Accessories,46,37,L,Red,Summer,4.8,0,4,3,No,0,19,2,6
2463,68,1,13,Clothing,59,24,XL,Orange,Spring,4.3,0,5,4,No,0,31,0,1
2464,60,1,2,Clothing,-19,23,XL,Indigo,Summer,3.3,0,0,4,No,0,25,1,1
2465,47,1,10,Outerwear,44,10,L,Teal,Winter,2.8,0,3,1,No,0,4,1,1
2466,18,1,14,Footwear,23,42,M,Brown,Spring,4.4,0,1,2,No,0,20,0,6
2467,32,1,18,Clothing,44,40,S,Pink,Summer,3.7,0,1,1,No,0,37,1,0
2468,27,1,18,Clothing,32,29,M,Lavender,Spring,3.6,0,3,1,No,0,28,2,0
2469,65,1,19,Clothing,-19,6,L,Cyan,Winter,3.7,0,2,0,No,0,6,5,6
2470,68,1,14,Footwear,52,19,M,Yellow,Fall,5.0,0,1,4,No,0,27,4,0
2471,55,1,2,Clothing,32,2,XL,Pink,Fall,2.7,0,1,3,No,0,29,2,3
2472,30,1,14,Footwear,43,35,M,Gray,Spring,4.3,0,1,5,No,0,1,1,0
2473,24,1,16,Clothing,33,43,M,Peach,Summer,4.1,0,0,4,No,0,31,2,0
2474,57,1,21,Clothing,58,3,M,Red,Winter,2.6,0,1,3,No,0,28,1,5
2475,23,1,24,Clothing,36,32,M,Olive,Fall,3.2,0,1,5,No,0,19,0,5
2476,69,1,5,Clothing,3,4,S,Lavender,Summer,3.5,0,0,3,No,0,36,5,4
2477,60,1,8,Accessories,20,5,M,Turquoise,Summer,3.7,0,3,3,No,0,28,1,4
2478,25,1,6,Accessories,0,4,L,Turquoise,Spring,3.8,0,3,0,No,0,29,4,6
2479,18,1,21,Clothing,53,44,S,Maroon,Winter,4.8,0,1,0,No,0,9,0,2
2480,37,1,5,Clothing,58,15,S,Olive,Fall,4.2,0,5,4,No,0,26,2,2
2481,61,1,21,Clothing,51,34,XL,Maroon,Summer,2.9,0,3,3,No,0,7,2,3
2482,41,1,1,Accessories,52,29,XL,Cyan,Fall,2.9,0,5,2,No,0,35,3,6
2483,69,1,7,Accessories,47,2,S,Peach,Winter,4.8,0,4,3,No,0,46,2,2
2484,32,1,19,Clothing,56,2,S,Teal,Fall,2.9,0,4,4,No,0,8,3,4
2485,60,1,9,Clothing,57,28,M,Green,Summer,4.8,0,0,0,No,0,50,1,2
2486,43,1,2,Clothing,15,17,M,Beige,Spring,4.6,0,2,0,No,0,37,0,0
2487,61,1,11,Clothing,18,42,L,Magenta,Spring,4.4,0,2,5,No,0,6,2,3
2488,57,1,3,Footwear,-19,25,L,Violet,Spring,3.0,0,4,3,No,0,16,4,1
2489,56,1,7,Accessories,42,28,XL,Charcoal,Summer,4.4,0,2,1,No,0,30,4,4
2490,66,1,4,Outerwear,-6,40,M,Green,Winter,3.9,0,2,1,No,0,50,5,5
2491,52,1,2,Clothing,38,25,M,Gray,Spring,4.0,0,4,2,No,0,5,1,2
2492,63,1,7,Accessories,7,32,M,Magenta,Spring,2.5,0,3,1,No,0,15,0,4
2493,50,1,22,Accessories,56,40,S,Silver,Summer,4.1,0,5,3,No,0,34,0,1
2494,21,1,21,Clothing,-17,18,S,Beige,Fall,4.8,0,1,0,No,0,6,5,2
2495,42,1,17,Footwear,-13,35,S,Peach,Winter,2.6,0,4,5,No,0,26,3,0
2496,40,1,0,Accessories,-3,26,XL,Orange,Spring,3.1,0,0,2,No,0,34,2,2
2497,67,1,15,Accessories,39,12,S,Yellow,Summer,3.2,0,0,5,No,0,37,2,6
2498,35,1,0,Accessories,0,5,M,Violet,Summer,4.2,0,0,4,No,0,28,0,0
2499,18,1,4,Outerwear,-1,20,S,Green,Fall,2.6,0,1,3,No,0,38,1,3
2500,52,1,9,Clothing,33,17,L,Pink,Summer,3.1,0,3,3,No,0,2,1,5
2501,59,1,6,Accessories,44,20,M,Violet,Fall,2.9,0,2,5,No,0,32,1,1
2502,49,1,18,Clothing,54,47,M,Violet,Fall,4.6,0,1,2,No,0,30,5,1
2503,46,1,19,Clothing,7,11,L,Pink,Spring,4.1,0,1,4,No,0,17,4,2
2504,69,1,3,Footwear,37,34,M,Violet,Summer,2.5,0,4,5,No,0,5,3,1
2505,56,1,18,Clothing,54,38,M,Turquoise,Winter,4.0,0,2,5,No,0,31,1,1
2506,27,1,7,Accessories,35,12,M,Cyan,Summer,3.5,0,4,1,No,0,43,4,5
2507,57,1,5,Clothing,42,31,XL,Orange,Spring,4.4,0,3,2,No,0,19,5,0
2508,58,1,17,Footwear,-4,17,M,Cyan,Fall,2.9,0,4,5,No,0,32,2,2
2509,23,1,20,Footwear,50,4,XL,Indigo,Spring,3.1,0,1,0,No,0,5,3,1
2510,19,1,21,Clothing,8,46,M,Black,Spring,4.4,0,4,2,No,0,9,0,5
2511,40,1,10,Outerwear,2,40,L,Purple,Winter,4.4,0,1,4,No,0,48,2,6
2512,54,1,0,Accessories,-7,11,M,Cyan,Summer,2.7,0,3,5,No,0,1,4,5
2513,50,1,21,Clothing,23,33,M,Green,Summer,4.9,0,2,2,No,0,20,2,4
2514,69,1,7,Accessories,13,46,L,Teal,Winter,3.5,0,3,0,No,0,42,1,0
2515,42,1,8,Accessories,-3,1,L,Teal,Spring,4.8,0,3,2,No,0,45,4,1
2516,37,1,2,Clothing,52,15,M,Magenta,Summer,4.2,0,0,0,No,0,41,1,4
2517,46,1,18,Clothing,33,43,XL,Brown,Spring,4.6,0,0,4,No,0,36,3,5
2518,64,1,16,Clothing,-2,49,L,Orange,Spring,2.9,0,2,4,No,0,10,5,0
2519,20,1,3,Footwear,11,18,XL,Blue,Fall,4.0,0,4,5,No,0,31,5,0
2520,40,1,10,Outerwear,50,21,L,Magenta,Spring,4.9,0,2,4,No,0,21,2,5
2521,64,1,10,Outerwear,16,12,L,Magenta,Summer,3.1,0,0,3,No,0,16,1,2
2522,29,1,7,Accessories,-7,22,M,Magenta,Fall,4.4,0,3,4,No,0,18,4,2
2523,20,1,1,Accessories,13,20,S,Olive,Winter,2.5,0,1,0,No,0,20,3,6
2524,43,1,7,Accessories,-16,29,S,Cyan,Spring,3.4,0,1,1,No,0,21,0,0
2525,60,1,4,Outerwear,19,15,M,Purple,Spring,3.7,0,5,1,No,0,23,2,5
2526,39,1,23,Clothing,32,16,M,Purple,Winter,4.2,0,4,4,No,0,20,4,6
2527,47,1,18,Clothing,-12,38,S,Peach,Spring,3.4,0,0,1,No,0,30,4,1
2528,19,1,13,Clothing,-4,12,M,Gold,Fall,3.6,0,1,1,No,0,33,0,2
2529,52,1,12,Accessories,7,0,S,Peach,Fall,4.7,0,0,0,No,0,31,3,4
2530,34,1,6,Accessories,22,41,M,Magenta,Spring,4.7,0,1,3,No,0,48,0,4
2531,25,1,19,Clothing,58,20,S,Cyan,Spring,3.6,0,3,2,No,0,28,3,6
2532,43,1,14,Footwear,-12,42,M,Violet,Summer,4.6,0,4,2,No,0,7,1,2
2533,55,1,21,Clothing,46,26,S,Charcoal,Summer,2.6,0,4,3,No,0,4,3,6
2534,66,1,12,Accessories,6,37,S,Blue,Summer,3.1,0,5,4,No,0,49,1,1
2535,41,1,22,Accessories,2,45,XL,Red,Fall,3.2,0,4,2,No,0,22,1,6
2536,47,1,4,Outerwear,40,44,S,Purple,Winter,3.9,0,0,1,No,0,39,0,3
2537,51,1,1,Accessories,-1,35,L,Gray,Spring,4.9,0,0,1,No,0,45,4,2
2538,44,1,4,Outerwear,9,18,M,Purple,Summer,4.1,0,3,0,No,0,30,4,3
2539,18,1,15,Accessories,-8,29,M,Silver,Summer,4.2,0,5,3,No,0,33,2,1
2540,33,1,14,Footwear,33,20,M,Purple,Fall,4.1,0,4,3,No,0,24,1,1
2541,24,1,1,Accessories,2,29,M,Charcoal,Summer,3.9,0,4,2,No,0,11,3,5
2542,33,1,15,Accessories,18,46,M,Silver,Spring,2.7,0,5,3,No,0,13,5,2
2543,61,1,12,Accessories,-18,3,M,White,Winter,3.7,0,4,1,No,0,27,4,0
2544,27,1,15,Accessories,16,47,L,Peach,Spring,2.7,0,3,3,No,0,30,4,1
2545,46,1,13,Clothing,30,7,M,Red,Spring,2.5,0,1,3,No,0,39,5,5
2546,38,1,17,Footwear,10,42,L,Olive,Spring,3.9,0,0,2,No,0,10,3,0
2547,63,1,3,Footwear,-19,42,L,Gray,Summer,3.0,0,5,1,No,0,4,2,5
2548,47,1,10,Outerwear,57,23,M,Beige,Summer,3.2,0,0,0,No,0,16,1,6
2549,42,1,0,Accessories,23,42,L,Pink,Winter,3.8,0,2,4,No,0,34,2,4
2550,41,1,10,Outerwear,20,45,M,Red,Fall,2.7,0,2,4,No,0,11,3,2
2551,53,1,3,Footwear,12,28,XL,Peach,Fall,3.0,0,2,5,No,0,30,3,3
2552,29,1,17,Footwear,-8,22,M,Maroon,Winter,4.1,0,1,3,No,0,40,3,0
2553,61,1,1,Accessories,8,19,XL,Purple,Spring,3.2,0,1,0,No,0,13,2,0
2554,69,1,12,Accessories,-15,44,M,Maroon,Summer,4.5,0,1,5,No,0,28,5,2
2555,51,1,12,Accessories,28,15,M,Gray,Summer,4.3,0,0,5,No,0,49,3,1
2556,24,1,13,Clothing,34,11,M,Gray,Fall,3.5,0,4,4,No,0,23,2,6
2557,24,1,24,Clothing,48,25,XL,Magenta,Fall,3.1,0,4,4,No,0,4,0,5
2558,70,1,18,Clothing,-17,35,L,Cyan,Spring,3.9,0,5,4,No,0,17,4,3
2559,49,1,9,Clothing,-8,4,M,Silver,Fall,2.7,0,1,1,No,0,24,4,3
2560,48,1,1,Accessories,31,23,S,Green,Winter,4.0,0,5,2,No,0,21,3,2
2561,58,1,3,Footwear,22,4,M,Violet,Spring,2.7,0,3,3,No,0,17,3,1
2562,32,1,9,Clothing,-20,31,L,Magenta,Spring,2.7,0,2,2,No,0,22,3,5
2563,57,1,18,Clothing,22,2,XL,Yellow,Spring,4.7,0,3,4,No,0,27,1,3
2564,69,1,0,Accessories,41,20,XL,Gray,Winter,4.5,0,4,4,No,0,1,5,2
2565,42,1,15,Accessories,50,16,L,Indigo,Winter,3.0,0,3,0,No,0,27,0,6
2566,30,1,21,Clothing,3,44,S,Indigo,Fall,3.6,0,3,5,No,0,8,5,5
2567,35,1,7,Accessories,-2,24,S,Yellow,Fall,3.3,0,2,4,No,0,43,4,5
2568,19,1,22,Accessories,-15,21,XL,Gold,Spring,4.3,0,5,5,No,0,24,1,3
2569,52,1,24,Clothing,58,42,XL,Green,Winter,4.3,0,1,1,No,0,29,4,3
2570,42,1,5,Clothing,35,31,M,Charcoal,Spring,4.8,0,3,2,No,0,10,0,1
2571,36,1,20,Footwear,-13,30,XL,Olive,Spring,4.0,0,0,5,No,0,12,4,3
2572,45,1,22,Accessories,-13,23,L,Black,Winter,3.5,0,2,4,No,0,48,1,3
2573,54,1,2,Clothing,2,46,M,Silver,Fall,3.9,0,3,3,No,0,40,0,5
2574,54,1,24,Clothing,50,30,M,Red,Summer,4.4,0,0,5,No,0,1,0,0
2575,27,1,8,Accessories,23,8,M,Brown,Summer,4.6,0,2,0,No,0,26,2,3
2576,53,1,18,Clothing,56,22,M,Silver,Fall,4.0,0,1,1,No,0,9,4,0
2577,20,1,9,Clothing,0,28,M,Silver,Winter,4.2,0,4,2,No,0,19,3,5
2578,52,1,21,Clothing,-1,22,L,Black,Fall,4.5,0,3,3,No,0,37,0,4
2579,54,1,22,Accessories,8,44,M,Purple,Fall,3.9,0,0,2,No,0,3,1,5
2580,65,1,2,Clothing,-20,22,M,Purple,Summer,3.7,0,5,1,No,0,40,5,6
2581,43,1,11,Clothing,-11,20,S,Turquoise,Summer,3.6,0,1,5,No,0,13,0,5
2582,57,1,5,Clothing,41,49,M,Gold,Winter,4.7,0,0,1,No,0,48,2,4
2583,19,1,5,Clothing,58,40,S,Indigo,Fall,3.6,0,5,0,No,0,4,5,2
2584,69,1,11,Clothing,53,35,M,Lavender,Fall,2.5,0,0,3,No,0,9,1,6
2585,26,1,21,Clothing,-10,8,L,Blue,Summer,2.9,0,4,5,No,0,26,0,1
2586,57,1,22,Accessories,-3,48,L,Maroon,Fall,4.4,0,5,2,No,0,19,3,6
2587,20,1,4,Outerwear,-12,18,L,Yellow,Winter,4.6,0,5,1,No,0,1,2,2
2588,55,1,15,Accessories,-11,6,M,Purple,Winter,3.7,0,4,1,No,0,29,4,2
2589,44,1,0,Accessories,9,7,M,Peach,Summer,3.2,0,5,2,No,0,38,5,1
2590,52,1,13,Clothing,13,33,M,Silver,Winter,4.9,0,0,0,No,0,31,4,0
2591,57,1,6,Accessories,26,4,M,Turquoise,Summer,5.0,0,4,2,No,0,35,5,0
2592,40,1,10,Outerwear,21,30,S,Olive,Spring,3.3,0,3,1,No,0,40,1,5
2593,23,1,18,Clothing,-17,14,XL,Peach,Summer,4.4,0,1,5,No,0,13,5,5
2594,36,1,13,Clothing,-4,5,S,Indigo,Fall,4.7,0,3,5,No,0,9,0,2
2595,59,1,19,Clothing,41,25,L,Indigo,Fall,3.6,0,2,2,No,0,25,1,2
2596,29,1,2,Clothing,16,14,XL,Maroon,Summer,3.2,0,2,2,No,0,3,0,1
2597,63,1,16,Clothing,38,17,L,Black,Spring,3.0,0,5,3,No,0,35,2,4
2598,60,1,12,Accessories,-15,0,XL,Teal,Summer,4.4,0,0,5,No,0,13,5,1
2599,64,1,0,Accessories,46,27,XL,Olive,Fall,3.3,0,2,1,No,0,31,3,0
2600,63,1,12,Accessories,59,44,M,Gold,Winter,3.4,0,2,1,No,0,48,2,4
2601,21,1,1,Accessories,43,31,M,Gray,Fall,3.9,0,3,1,No,0,6,0,1
2602,61,1,5,Clothing,-7,23,L,Orange,Winter,2.9,0,4,5,No,0,43,1,4
2603,65,1,4,Outerwear,4,39,M,Black,Fall,2.9,0,5,2,No,0,1,5,5
2604,69,1,5,Clothing,18,46,M,Teal,Spring,2.7,0,3,0,No,0,8,1,0
2605,47,1,23,Clothing,14,5,M,Beige,Spring,3.4,0,2,5,No,0,6,3,6
2606,41,1,9,Clothing,53,27,M,White,Spring,3.7,0,3,0,No,0,32,5,3
2607,68,1,17,Footwear,58,27,L,Turquoise,Spring,4.7,0,0,4,No,0,46,0,1
2608,41,1,17,Footwear,-4,35,XL,Teal,Spring,3.1,0,0,1,No,0,38,4,2
2609,42,1,10,Outerwear,28,23,L,Orange,Fall,4.2,0,4,0,No,0,48,2,3
2610,66,1,0,Accessories,55,3,M,Black,Summer,3.0,0,2,5,No,0,18,3,1
2611,66,1,11,Clothing,53,47,M,Violet,Spring,3.1,0,0,1,No,0,25,1,5
2612,33,1,10,Outerwear,59,21,L,Maroon,Fall,4.2,0,1,0,No,0,4,1,3
2613,55,1,22,Accessories,-18,17,M,Turquoise,Winter,3.8,0,1,3,No,0,27,5,5
2614,58,1,6,Accessories,48,40,M,Gold,Fall,2.9,0,1,1,No,0,14,0,4
2615,18,1,10,Outerwear,25,33,M,Turquoise,Spring,4.2,0,2,1,No,0,36,0,3
2616,49,1,24,Clothing,22,2,M,Maroon,Fall,3.1,0,5,0,No,0,6,3,5
2617,61,1,14,Footwear,15,9,XL,Purple,Spring,3.6,0,0,1,No,0,46,1,0
2618,31,1,18,Clothing,57,11,S,Maroon,Spring,4.8,0,0,4,No,0,29,0,0
2619,70,1,7,Accessories,37,17,L,Brown,Fall,4.1,0,2,1,No,0,12,5,4
2620,68,1,13,Clothing,0,6,L,Indigo,Winter,3.9,0,2,2,No,0,47,2,6
2621,27,1,2,Clothing,-17,34,S,Lavender,Winter,3.0,0,5,4,No,0,28,3,0
2622,48,1,17,Footwear,6,18,M,Beige,Winter,3.0,0,4,1,No,0,21,0,0
2623,63,1,0,Accessories,35,28,M,Yellow,Spring,4.9,0,5,0,No,0,15,2,0
2624,49,1,17,Footwear,36,20,M,Gold,Fall,4.8,0,1,3,No,0,38,1,0
2625,19,1,5,Clothing,19,40,M,Indigo,Summer,3.3,0,3,4,No,0,19,2,0
2626,30,1,19,Clothing,11,5,L,Cyan,Summer,2.7,0,0,4,No,0,31,2,6
2627,50,1,10,Outerwear,6,38,XL,Silver,Fall,4.2,0,0,1,No,0,30,2,2
2628,66,1,16,Clothing,-14,24,L,Silver,Fall,3.6,0,4,3,No,0,40,0,5
2629,25,1,9,Clothing,11,49,M,Silver,Summer,3.8,0,5,3,No,0,42,2,1
2630,61,1,15,Accessories,4,28,M,Peach,Winter,3.8,0,5,2,No,0,25,5,0
2631,29,1,19,Clothing,42,18,S,Pink,Spring,4.2,0,0,2,No,0,20,1,5
2632,53,1,19,Clothing,4,6,S,Violet,Summer,2.7,0,4,1,No,0,3,1,6
2633,24,1,15,Accessories,-13,1,M,Black,Fall,5.0,0,5,3,No,0,14,1,0
2634,51,1,22,Accessories,50,1,M,Purple,Fall,4.7,0,4,3,No,0,32,2,3
2635,26,1,14,Footwear,18,32,S,Black,Summer,3.2,0,1,5,No,0,20,4,2
2636,59,1,9,Clothing,40,5,XL,Peach,Spring,2.9,0,4,0,No,0,34,4,3
2637,41,1,10,Outerwear,0,43,S,Magenta,Winter,4.2,0,4,5,No,0,6,5,0
2638,20,1,13,Clothing,-17,0,M,Magenta,Spring,3.7,0,2,5,No,0,2,4,0
2639,22,1,16,Clothing,-6,10,S,Black,Spring,4.2,0,4,5,No,0,35,2,0
2640,18,1,2,Clothing,-5,28,XL,Pink,Winter,2.6,0,3,2,No,0,33,3,5
2641,30,1,19,Clothing,35,13,L,Olive,Summer,4.0,0,3,5,No,0,45,5,1
2642,25,1,22,Accessories,20,44,XL,Olive,Winter,2.7,0,3,3,No,0,20,0,2
2643,39,1,1,Accessories,47,14,L,Peach,Summer,4.0,0,3,5,No,0,48,0,0
2644,49,1,6,Accessories,1,19,S,Silver,Spring,2.9,0,2,3,No,0,37,1,4
2645,25,1,13,Clothing,43,30,M,Turquoise,Spring,3.3,0,4,4,No,0,4,0,2
2646,23,1,15,Accessories,41,17,L,Olive,Spring,4.0,0,0,5,No,0,24,0,1
2647,33,1,24,Clothing,16,30,S,Lavender,Summer,3.9,0,1,3,No,0,4,3,2
2648,60,1,17,Footwear,18,39,M,Red,Summer,3.3,0,3,0,No,0,25,3,0
2649,51,1,13,Clothing,44,12,M,Gray,Spring,3.9,0,5,3,No,0,14,4,1
2650,23,1,6,Accessories,-19,22,M,Magenta,Fall,3.9,0,2,5,No,0,14,0,3
2651,20,1,21,Clothing,-5,36,L,Maroon,Summer,4.2,0,4,4,No,0,46,2,2
2652,51,1,20,Footwear,3,41,M,Cyan,Summer,4.6,0,5,5,No,0,27,4,5
2653,23,0,18,Clothing,-20,19,L,Cyan,Summer,3.3,0,3,0,No,0,46,2,4
2654,67,0,2,Clothing,-4,48,L,Lavender,Fall,4.8,0,2,1,No,0,24,5,2
2655,23,0,4,Outerwear,30,11,S,Pink,Fall,4.1,0,3,3,No,0,4,4,0
2656,26,0,22,Accessories,43,49,M,Gray,Summer,3.4,0,2,4,No,0,2,2,3
2657,52,0,18,Clothing,36,13,L,Yellow,Winter,3.6,0,0,1,No,0,29,0,3
2658,52,0,5,Clothing,41,42,M,Pink,Summer,2.7,0,4,1,No,0,7,2,3
2659,52,0,7,Accessories,7,34,XL,Indigo,Summer,3.2,0,0,3,No,0,39,4,4
2660,35,0,3,Footwear,-5,15,L,Gray,Summer,4.4,0,0,0,No,0,46,2,3
2661,24,0,13,Clothing,45,39,L,Yellow,Spring,4.9,0,3,1,No,0,44,5,0
2662,43,0,3,Footwear,56,21,XL,Olive,Fall,4.8,0,3,1,No,0,20,0,0
2663,25,0,19,Clothing,58,26,M,Cyan,Summer,2.8,0,4,0,No,0,44,4,3
2664,46,0,20,Footwear,12,48,L,Silver,Fall,2.9,0,2,2,No,0,23,0,0
2665,22,0,12,Accessories,44,12,L,Silver,Winter,3.2,0,3,5,No,0,37,4,6
2666,70,0,24,Clothing,31,17,L,Red,Winter,3.5,0,5,5,No,0,4,5,6
2667,49,0,14,Footwear,55,34,S,Brown,Winter,4.1,0,0,5,No,0,14,5,3
2668,48,0,3,Footwear,7,19,M,Orange,Summer,4.1,0,5,2,No,0,31,1,3
2669,59,0,4,Outerwear,35,42,M,Black,Summer,4.8,0,5,3,No,0,9,4,5
2670,39,0,1,Accessories,-12,12,L,Teal,Spring,2.8,0,4,2,No,0,31,2,6
2671,30,0,22,Accessories,4,37,M,Yellow,Fall,4.7,0,5,1,No,0,26,0,1
2672,37,0,14,Footwear,24,0,XL,Gray,Winter,4.8,0,1,0,No,0,41,4,2
2673,56,0,3,Footwear,-12,47,M,Maroon,Spring,2.9,0,3,4,No,0,13,1,0
2674,67,0,9,Clothing,-19,27,M,Olive,Summer,2.6,0,1,0,No,0,4,1,4
2675,40,0,8,Accessories,1,8,S,Charcoal,Fall,3.3,0,3,1,No,0,15,1,2
